invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,hour,day_of_week,month,Revenue,Profit,price_range,time_segment,is_weekend,transaction_size
887,WALM027,Abilene,Food and beverages,87.9,1.0,2019-05-02,1900-01-01 19:42:00,Ewallet,6.7,0.48,19,Thursday,May,87.9,42.192,High,Evening,False,Medium
888,WALM001,Houston,Electronic accessories,73.47,10.0,2019-03-23,1900-01-01 13:14:00,Ewallet,9.5,0.36,13,Saturday,March,734.7,264.492,High,Afternoon,True,Very Large
889,WALM093,Angleton,Fashion accessories,12.19,8.0,2019-03-13,1900-01-01 12:47:00,Ewallet,6.8,0.33,12,Wednesday,March,97.52,32.1816,Low,Morning,False,Medium
890,WALM025,Waco,Sports and travel,76.92,10.0,2019-03-17,1900-01-01 19:53:00,Ewallet,5.6,0.48,19,Sunday,March,769.2,369.216,High,Evening,True,Very Large
891,WALM092,Lake Jackson,Health and beauty,83.66,5.0,2019-02-21,1900-01-01 10:26:00,Cash,7.2,0.33,10,Thursday,February,418.29999999999995,138.039,High,Morning,False,Large
892,WALM059,Pflugerville,Electronic accessories,57.91,8.0,2019-07-02,1900-01-01 15:06:00,Cash,8.1,0.33,15,Tuesday,July,463.28,152.8824,High,Afternoon,False,Large
893,WALM015,Grand Prairie,Fashion accessories,92.49,5.0,2019-02-03,1900-01-01 16:35:00,Credit card,8.6,0.48,16,Sunday,February,462.45,221.976,High,Afternoon,True,Large
894,WALM063,Georgetown,Electronic accessories,28.38,5.0,2019-06-03,1900-01-01 20:57:00,Cash,9.4,0.33,20,Monday,June,141.9,46.827000000000005,Medium,Evening,False,Medium
895,WALM075,San Marcos,Electronic accessories,50.45,6.0,2019-06-02,1900-01-01 15:16:00,Credit card,8.9,0.33,15,Sunday,June,302.70000000000005,99.89100000000002,High,Afternoon,True,Large
896,WALM051,New Braunfels,Health and beauty,99.16,8.0,2019-01-28,1900-01-01 17:47:00,Credit card,4.2,0.48,17,Monday,January,793.28,380.77439999999996,High,Afternoon,False,Very Large
897,WALM060,DeSoto,Fashion accessories,60.74,7.0,2019-01-18,1900-01-01 16:23:00,Ewallet,5.0,0.33,16,Friday,January,425.18,140.3094,High,Afternoon,False,Large
898,WALM039,Longview,Food and beverages,47.27,6.0,2019-05-02,1900-01-01 10:17:00,Cash,8.8,0.48,10,Thursday,May,283.62,136.1376,Medium,Morning,False,Large
899,WALM008,Corpus Christi,Health and beauty,85.6,7.0,2019-02-03,1900-01-01 13:50:00,Cash,5.3,0.48,13,Sunday,February,599.1999999999999,287.61599999999993,High,Afternoon,True,Very Large
900,WALM083,Farmers Branch,Food and beverages,35.04,9.0,2019-09-02,1900-01-01 19:17:00,Ewallet,4.6,0.33,19,Monday,September,315.36,104.06880000000001,Medium,Evening,False,Large
901,WALM039,Longview,Electronic accessories,44.84,9.0,2019-01-14,1900-01-01 14:00:00,Credit card,7.5,0.48,14,Monday,January,403.56000000000006,193.70880000000002,Medium,Afternoon,False,Large
902,WALM099,Weatherford,Home and lifestyle,45.97,4.0,2019-09-02,1900-01-01 12:02:00,Ewallet,5.1,0.18,12,Monday,September,183.88,33.0984,Medium,Morning,False,Large
903,WALM011,Lubbock,Health and beauty,27.73,5.0,2019-03-26,1900-01-01 20:21:00,Credit card,4.2,0.48,20,Tuesday,March,138.65,66.552,Medium,Evening,False,Medium
904,WALM052,Mansfield,Food and beverages,11.53,7.0,2019-01-28,1900-01-01 17:35:00,Cash,8.1,0.57,17,Monday,January,80.71,46.00469999999999,Low,Afternoon,False,Medium
905,WALM012,Garland,Health and beauty,58.32,2.0,2019-02-14,1900-01-01 12:42:00,Ewallet,6.0,0.48,12,Thursday,February,116.64,55.9872,High,Morning,False,Medium
906,WALM070,Hurst,Home and lifestyle,78.38,4.0,2019-03-24,1900-01-01 17:56:00,Cash,7.9,0.33,17,Sunday,March,313.52,103.4616,High,Afternoon,True,Large
907,WALM064,Bedford,Health and beauty,84.61,10.0,2019-09-02,1900-01-01 18:58:00,Credit card,8.8,0.33,18,Monday,September,846.1,279.213,High,Afternoon,False,Very Large
908,WALM075,San Marcos,Health and beauty,82.88,5.0,2019-03-24,1900-01-01 14:08:00,Credit card,6.6,0.33,14,Sunday,March,414.4,136.752,High,Afternoon,True,Large
909,WALM021,McAllen,Food and beverages,79.54,2.0,2019-03-27,1900-01-01 16:30:00,Ewallet,6.2,0.48,16,Wednesday,March,159.08,76.3584,High,Afternoon,False,Large
910,WALM009,Plano,Home and lifestyle,49.01,10.0,2019-01-27,1900-01-01 10:44:00,Credit card,4.2,0.48,10,Sunday,January,490.09999999999997,235.24799999999996,Medium,Morning,True,Large
911,WALM063,Georgetown,Food and beverages,29.15,3.0,2019-03-27,1900-01-01 20:29:00,Credit card,7.3,0.33,20,Wednesday,March,87.44999999999999,28.8585,Medium,Evening,False,Medium
912,WALM002,Dallas,Electronic accessories,56.13,4.0,2019-01-19,1900-01-01 11:43:00,Ewallet,8.6,0.36,11,Saturday,January,224.52,80.8272,High,Morning,True,Large
913,WALM063,Georgetown,Home and lifestyle,93.12,8.0,2019-07-02,1900-01-01 10:09:00,Cash,6.8,0.33,10,Tuesday,July,744.96,245.8368,High,Morning,False,Very Large
914,WALM034,College Station,Fashion accessories,51.34,8.0,2019-01-31,1900-01-01 10:00:00,Ewallet,7.6,0.48,10,Thursday,January,410.72,197.1456,High,Morning,False,Large
915,WALM005,Fort Worth,Food and beverages,99.6,3.0,2019-02-25,1900-01-01 18:45:00,Cash,5.8,0.48,18,Monday,February,298.79999999999995,143.42399999999998,High,Afternoon,False,Large
916,WALM028,Odessa,Electronic accessories,35.49,6.0,2019-02-02,1900-01-01 12:40:00,Cash,4.1,0.48,12,Saturday,February,212.94,102.21119999999999,Medium,Morning,True,Large
917,WALM001,Houston,Sports and travel,42.85,1.0,2019-03-14,1900-01-01 15:36:00,Credit card,9.3,0.36,15,Thursday,March,42.85,15.426,Medium,Afternoon,False,Small
918,WALM027,Abilene,Fashion accessories,94.67,4.0,2019-11-03,1900-01-01 12:04:00,Cash,6.8,0.48,12,Sunday,November,378.68,181.7664,High,Morning,True,Large
919,WALM057,Euless,Home and lifestyle,68.97,3.0,2019-02-22,1900-01-01 11:26:00,Ewallet,8.7,0.33,11,Friday,February,206.91,68.2803,High,Morning,False,Large
920,WALM069,Rockwall,Electronic accessories,26.26,3.0,2019-02-03,1900-01-01 12:36:00,Ewallet,6.3,0.33,12,Sunday,February,78.78,25.997400000000003,Medium,Morning,True,Medium
921,WALM092,Lake Jackson,Home and lifestyle,35.79,9.0,2019-10-03,1900-01-01 15:06:00,Credit card,5.1,0.33,15,Thursday,October,322.11,106.29630000000002,Medium,Afternoon,False,Large
922,WALM077,Coppell,Home and lifestyle,16.37,6.0,2019-08-02,1900-01-01 10:58:00,Cash,7.0,0.33,10,Friday,August,98.22,32.4126,Low,Morning,False,Medium
923,WALM058,Port Arthur,Home and lifestyle,12.73,2.0,2019-02-22,1900-01-01 12:10:00,Credit card,5.2,0.33,12,Friday,February,25.46,8.401800000000001,Low,Morning,False,Small
924,WALM068,Burleson,Sports and travel,83.14,7.0,2019-10-01,1900-01-01 10:31:00,Credit card,6.6,0.33,10,Tuesday,October,581.98,192.0534,High,Morning,False,Very Large
925,WALM087,Waxahachie,Sports and travel,35.22,6.0,2019-03-14,1900-01-01 13:49:00,Ewallet,6.5,0.33,13,Thursday,March,211.32,69.7356,Medium,Afternoon,False,Large
926,WALM002,Dallas,Electronic accessories,13.78,4.0,2019-10-01,1900-01-01 11:10:00,Ewallet,9.0,0.36,11,Tuesday,October,55.12,19.8432,Low,Morning,False,Medium
927,WALM055,Waxahachie,Sports and travel,88.31,1.0,2019-02-15,1900-01-01 17:38:00,Credit card,5.2,0.33,17,Friday,February,88.31,29.142300000000002,High,Afternoon,False,Medium
928,WALM071,Lufkin,Health and beauty,39.62,9.0,2019-01-13,1900-01-01 17:54:00,Credit card,6.8,0.33,17,Sunday,January,356.58,117.6714,Medium,Afternoon,True,Large
929,WALM054,Sherman,Electronic accessories,88.25,9.0,2019-02-15,1900-01-01 20:51:00,Credit card,7.6,0.33,20,Friday,February,794.25,262.1025,High,Evening,False,Very Large
930,WALM024,Carrollton,Sports and travel,25.31,2.0,2019-02-03,1900-01-01 19:26:00,Ewallet,7.2,0.48,19,Sunday,February,50.62,24.2976,Medium,Evening,True,Medium
931,WALM062,Galveston,Home and lifestyle,99.92,6.0,2019-03-24,1900-01-01 13:33:00,Ewallet,7.1,0.33,13,Sunday,March,599.52,197.8416,High,Afternoon,True,Very Large
932,WALM043,Baytown,Fashion accessories,83.35,2.0,2019-02-02,1900-01-01 14:05:00,Credit card,9.5,0.48,14,Saturday,February,166.7,80.01599999999999,High,Afternoon,True,Large
933,WALM038,Sugar Land,Food and beverages,74.44,10.0,2019-02-27,1900-01-01 11:40:00,Ewallet,5.1,0.48,11,Wednesday,February,744.4,357.31199999999995,High,Morning,False,Very Large
934,WALM013,Irving,Health and beauty,64.08,7.0,2019-01-20,1900-01-01 12:27:00,Ewallet,7.6,0.48,12,Sunday,January,448.56,215.3088,High,Morning,True,Large
935,WALM006,El Paso,Home and lifestyle,63.15,6.0,2019-03-01,1900-01-01 20:24:00,Ewallet,9.8,0.48,20,Friday,March,378.9,181.87199999999999,High,Evening,False,Large
936,WALM099,Weatherford,Home and lifestyle,85.72,3.0,2019-01-24,1900-01-01 20:59:00,Ewallet,5.1,0.18,20,Thursday,January,257.15999999999997,46.288799999999995,High,Evening,False,Large
937,WALM081,Friendswood,Health and beauty,78.89,7.0,2019-05-01,1900-01-01 19:48:00,Ewallet,7.5,0.33,19,Wednesday,May,552.23,182.23590000000002,High,Evening,False,Very Large
938,WALM049,North Richland Hills,Sports and travel,89.48,5.0,2019-03-30,1900-01-01 10:18:00,Cash,7.4,0.48,10,Saturday,March,447.40000000000003,214.752,High,Morning,True,Large
939,WALM088,Cleburne,Health and beauty,92.09,3.0,2019-02-17,1900-01-01 16:27:00,Cash,4.2,0.33,16,Sunday,February,276.27,91.1691,High,Afternoon,True,Large
940,WALM067,Haltom City,Food and beverages,57.29,6.0,2019-03-21,1900-01-01 17:04:00,Ewallet,5.9,0.33,17,Thursday,March,343.74,113.4342,High,Afternoon,False,Large
941,WALM093,Angleton,Food and beverages,66.52,4.0,2019-02-03,1900-01-01 18:14:00,Ewallet,6.9,0.33,18,Sunday,February,266.08,87.8064,High,Afternoon,True,Large
942,WALM095,Big Spring,Fashion accessories,99.82,9.0,2019-03-27,1900-01-01 10:43:00,Cash,6.6,0.33,10,Wednesday,March,898.3799999999999,296.4654,High,Morning,False,Very Large
943,WALM082,Weslaco,Home and lifestyle,45.68,10.0,2019-01-19,1900-01-01 19:30:00,Cash,5.7,0.33,19,Saturday,January,456.8,150.744,Medium,Evening,True,Large
944,WALM025,Waco,Health and beauty,50.79,5.0,2019-02-19,1900-01-01 14:53:00,Credit card,5.3,0.48,14,Tuesday,February,253.95,121.89599999999999,High,Afternoon,False,Large
945,WALM058,Port Arthur,Health and beauty,10.08,7.0,2019-03-28,1900-01-01 20:14:00,Cash,4.2,0.33,20,Thursday,March,70.56,23.2848,Low,Evening,False,Medium
946,WALM097,Alice,Electronic accessories,93.88,7.0,2019-05-01,1900-01-01 11:51:00,Credit card,7.3,0.18,11,Wednesday,May,657.16,118.2888,High,Morning,False,Very Large
947,WALM007,Arlington,Electronic accessories,84.25,2.0,2019-03-26,1900-01-01 14:13:00,Credit card,5.3,0.48,14,Tuesday,March,168.5,80.88,High,Afternoon,False,Large
948,WALM009,Plano,Fashion accessories,53.78,1.0,2019-03-02,1900-01-01 20:13:00,Ewallet,4.7,0.48,20,Saturday,March,53.78,25.8144,High,Evening,True,Medium
949,WALM044,Pharr,Home and lifestyle,35.81,5.0,2019-06-02,1900-01-01 18:44:00,Ewallet,7.9,0.48,18,Sunday,June,179.05,85.944,Medium,Afternoon,True,Large
950,WALM020,Killeen,Food and beverages,26.43,8.0,2019-02-24,1900-01-01 14:26:00,Ewallet,8.9,0.48,14,Sunday,February,211.44,101.49119999999999,Medium,Afternoon,True,Large
951,WALM081,Friendswood,Health and beauty,39.91,3.0,2019-02-21,1900-01-01 12:40:00,Ewallet,9.3,0.33,12,Thursday,February,119.72999999999999,39.5109,Medium,Morning,False,Medium
952,WALM039,Longview,Home and lifestyle,21.9,3.0,2019-09-01,1900-01-01 18:43:00,Ewallet,4.7,0.48,18,Sunday,September,65.69999999999999,31.535999999999994,Medium,Afternoon,True,Medium
953,WALM005,Fort Worth,Food and beverages,62.85,4.0,2019-02-25,1900-01-01 13:22:00,Ewallet,8.7,0.48,13,Monday,February,251.4,120.672,High,Afternoon,False,Large
954,WALM066,Grapevine,Food and beverages,21.04,4.0,2019-01-13,1900-01-01 13:58:00,Cash,7.6,0.33,13,Sunday,January,84.16,27.7728,Medium,Afternoon,True,Medium
955,WALM071,Lufkin,Home and lifestyle,65.91,6.0,2019-09-02,1900-01-01 11:45:00,Cash,5.7,0.33,11,Monday,September,395.46,130.5018,High,Morning,False,Large
956,WALM077,Coppell,Fashion accessories,42.57,7.0,2019-06-01,1900-01-01 11:51:00,Cash,6.8,0.33,11,Saturday,June,297.99,98.33670000000001,Medium,Morning,True,Large
957,WALM042,Bryan,Food and beverages,50.49,9.0,2019-10-01,1900-01-01 17:16:00,Cash,5.4,0.48,17,Tuesday,October,454.41,218.1168,High,Afternoon,False,Large
958,WALM086,Rosenberg,Electronic accessories,46.02,6.0,2019-07-02,1900-01-01 15:55:00,Cash,7.1,0.33,15,Tuesday,July,276.12,91.1196,Medium,Afternoon,False,Large
959,WALM093,Angleton,Home and lifestyle,15.8,10.0,2019-09-01,1900-01-01 12:07:00,Cash,7.8,0.33,12,Sunday,September,158.0,52.14,Low,Morning,True,Large
960,WALM025,Waco,Food and beverages,98.66,9.0,2019-02-19,1900-01-01 15:07:00,Cash,8.4,0.48,15,Tuesday,February,887.9399999999999,426.21119999999996,High,Afternoon,False,Very Large
961,WALM013,Irving,Fashion accessories,91.98,1.0,2019-03-18,1900-01-01 15:29:00,Cash,9.8,0.48,15,Monday,March,91.98,44.1504,High,Afternoon,False,Medium
962,WALM022,Mesquite,Electronic accessories,20.89,2.0,2019-05-02,1900-01-01 18:45:00,Cash,9.8,0.48,18,Thursday,May,41.78,20.0544,Medium,Afternoon,False,Small
963,WALM062,Galveston,Fashion accessories,15.5,1.0,2019-03-19,1900-01-01 15:23:00,Credit card,7.4,0.33,15,Tuesday,March,15.5,5.115,Low,Afternoon,False,Small
964,WALM087,Waxahachie,Electronic accessories,96.82,3.0,2019-03-30,1900-01-01 20:37:00,Cash,6.7,0.33,20,Saturday,March,290.46,95.8518,High,Evening,True,Large
965,WALM091,Little Elm,Food and beverages,33.33,2.0,2019-01-26,1900-01-01 14:41:00,Credit card,6.4,0.33,14,Saturday,January,66.66,21.9978,Medium,Afternoon,True,Medium
966,WALM031,Lewisville,Electronic accessories,38.27,2.0,2019-02-03,1900-01-01 18:18:00,Credit card,5.8,0.48,18,Sunday,February,76.54,36.739200000000004,Medium,Afternoon,True,Medium
967,WALM055,Waxahachie,Home and lifestyle,33.3,9.0,2019-04-03,1900-01-01 15:27:00,Ewallet,7.2,0.33,15,Wednesday,April,299.7,98.901,Medium,Afternoon,False,Large
968,WALM049,North Richland Hills,Home and lifestyle,81.01,3.0,2019-01-13,1900-01-01 12:55:00,Credit card,9.3,0.48,12,Sunday,January,243.03000000000003,116.65440000000001,High,Morning,True,Large
969,WALM012,Garland,Health and beauty,15.8,3.0,2019-03-25,1900-01-01 18:02:00,Cash,9.5,0.48,18,Monday,March,47.400000000000006,22.752000000000002,Low,Afternoon,False,Small
970,WALM026,Denton,Electronic accessories,34.49,5.0,2019-11-03,1900-01-01 19:44:00,Credit card,9.0,0.48,19,Sunday,November,172.45000000000002,82.77600000000001,Medium,Evening,True,Large
971,WALM096,Eagle Pass,Food and beverages,84.63,10.0,2019-01-01,1900-01-01 11:36:00,Credit card,9.0,0.18,11,Tuesday,January,846.3,152.33399999999997,High,Morning,False,Very Large
972,WALM029,Round Rock,Home and lifestyle,36.91,7.0,2019-10-02,1900-01-01 13:51:00,Ewallet,6.7,0.48,13,Wednesday,October,258.37,124.0176,Medium,Afternoon,False,Large
973,WALM004,Austin,Electronic accessories,87.08,7.0,2019-01-26,1900-01-01 15:17:00,Cash,5.5,0.48,15,Saturday,January,609.56,292.58879999999994,High,Afternoon,True,Very Large
974,WALM007,Arlington,Home and lifestyle,80.08,3.0,2019-11-02,1900-01-01 15:29:00,Cash,5.4,0.48,15,Saturday,November,240.24,115.3152,High,Afternoon,True,Large
975,WALM028,Odessa,Fashion accessories,86.13,2.0,2019-07-02,1900-01-01 17:59:00,Cash,8.2,0.48,17,Tuesday,July,172.26,82.6848,High,Afternoon,False,Large
976,WALM058,Port Arthur,Fashion accessories,49.92,2.0,2019-06-03,1900-01-01 11:55:00,Credit card,7.0,0.33,11,Monday,June,99.84,32.9472,Medium,Morning,False,Medium
977,WALM081,Friendswood,Food and beverages,74.66,4.0,2019-04-03,1900-01-01 10:39:00,Cash,8.5,0.33,10,Wednesday,April,298.64,98.5512,High,Morning,False,Large
978,WALM091,Little Elm,Food and beverages,26.6,6.0,2019-02-26,1900-01-01 15:10:00,Ewallet,4.9,0.33,15,Tuesday,February,159.60000000000002,52.66800000000001,Medium,Afternoon,False,Large
979,WALM093,Angleton,Electronic accessories,25.45,1.0,2019-10-03,1900-01-01 18:10:00,Credit card,5.1,0.33,18,Thursday,October,25.45,8.3985,Medium,Afternoon,False,Small
980,WALM034,College Station,Food and beverages,67.77,1.0,2019-04-02,1900-01-01 20:43:00,Credit card,6.5,0.48,20,Tuesday,April,67.77,32.529599999999995,High,Evening,False,Medium
981,WALM072,Lancaster,Food and beverages,59.59,4.0,2019-01-19,1900-01-01 12:46:00,Cash,9.8,0.33,12,Saturday,January,238.36,78.65880000000001,High,Morning,True,Large
982,WALM023,Midland,Health and beauty,58.15,4.0,2019-01-23,1900-01-01 17:44:00,Cash,8.4,0.48,17,Wednesday,January,232.6,111.648,High,Afternoon,False,Large
983,WALM020,Killeen,Sports and travel,97.48,9.0,2019-03-14,1900-01-01 14:19:00,Ewallet,7.4,0.48,14,Thursday,March,877.32,421.1136,High,Afternoon,False,Very Large
984,WALM065,Texas City,Health and beauty,99.96,7.0,2019-01-23,1900-01-01 10:33:00,Cash,6.1,0.33,10,Wednesday,January,699.7199999999999,230.90759999999997,High,Morning,False,Very Large
985,WALM083,Farmers Branch,Electronic accessories,96.37,7.0,2019-09-01,1900-01-01 11:40:00,Cash,6.0,0.33,11,Sunday,September,674.59,222.61470000000003,High,Morning,True,Very Large
986,WALM025,Waco,Fashion accessories,63.71,5.0,2019-07-02,1900-01-01 19:30:00,Ewallet,8.5,0.48,19,Tuesday,July,318.55,152.904,High,Evening,False,Large
987,WALM074,Weslaco,Health and beauty,14.76,2.0,2019-02-18,1900-01-01 14:42:00,Cash,4.3,0.33,14,Monday,February,29.52,9.7416,Low,Afternoon,False,Small
988,WALM036,Allen,Health and beauty,62.0,8.0,2019-03-01,1900-01-01 19:08:00,Credit card,6.2,0.48,19,Friday,March,496.0,238.07999999999998,High,Evening,False,Large
989,WALM015,Grand Prairie,Electronic accessories,82.34,10.0,2019-03-29,1900-01-01 19:12:00,Ewallet,4.3,0.48,19,Friday,March,823.4000000000001,395.232,High,Evening,False,Very Large
990,WALM095,Big Spring,Health and beauty,75.37,8.0,2019-01-28,1900-01-01 15:46:00,Credit card,8.4,0.33,15,Monday,January,602.96,198.97680000000003,High,Afternoon,False,Very Large
991,WALM057,Euless,Food and beverages,56.56,5.0,2019-03-22,1900-01-01 19:06:00,Credit card,4.5,0.33,19,Friday,March,282.8,93.32400000000001,High,Evening,False,Large
992,WALM001,Houston,Sports and travel,76.6,10.0,2019-01-24,1900-01-01 18:10:00,Ewallet,6.0,0.36,18,Thursday,January,766.0,275.76,High,Afternoon,False,Very Large
993,WALM087,Waxahachie,Electronic accessories,58.03,2.0,2019-10-03,1900-01-01 20:46:00,Ewallet,8.8,0.33,20,Thursday,October,116.06,38.299800000000005,High,Evening,False,Medium
994,WALM042,Bryan,Fashion accessories,17.49,10.0,2019-02-22,1900-01-01 18:35:00,Ewallet,6.6,0.48,18,Friday,February,174.89999999999998,83.95199999999998,Low,Afternoon,False,Large
995,WALM047,Flower Mound,Electronic accessories,60.95,1.0,2019-02-18,1900-01-01 11:40:00,Ewallet,5.9,0.48,11,Monday,February,60.95,29.256,High,Morning,False,Medium
996,WALM012,Garland,Health and beauty,40.35,1.0,2019-01-29,1900-01-01 13:46:00,Ewallet,6.2,0.48,13,Tuesday,January,40.35,19.368,Medium,Afternoon,False,Small
997,WALM005,Fort Worth,Home and lifestyle,97.38,10.0,2019-02-03,1900-01-01 17:16:00,Ewallet,4.4,0.48,17,Sunday,February,973.8,467.424,High,Afternoon,True,Very Large
998,WALM041,Mission,Food and beverages,31.84,1.0,2019-09-02,1900-01-01 13:22:00,Ewallet,7.7,0.48,13,Monday,September,31.84,15.283199999999999,Medium,Afternoon,False,Small
999,WALM095,Big Spring,Home and lifestyle,65.82,1.0,2019-02-22,1900-01-01 15:33:00,Cash,4.1,0.33,15,Friday,February,65.82,21.720599999999997,High,Afternoon,False,Medium
1000,WALM025,Waco,Fashion accessories,88.34,7.0,2019-02-18,1900-01-01 13:28:00,Cash,6.6,0.48,13,Monday,February,618.38,296.82239999999996,High,Afternoon,False,Very Large
1001,WALM012,Garland,Home and lifestyle,55.0,2.0,2022-09-10,1900-01-01 15:46:00,Ewallet,6.0,0.48,15,Saturday,September,110.0,52.8,High,Afternoon,True,Medium
1002,WALM013,Irving,Fashion accessories,53.0,2.0,2020-06-04,1900-01-01 10:09:00,Ewallet,8.0,0.48,10,Thursday,June,106.0,50.879999999999995,High,Morning,False,Medium
1003,WALM090,Brownwood,Home and lifestyle,66.0,2.0,2020-04-08,1900-01-01 13:23:00,Ewallet,7.0,0.33,13,Wednesday,April,132.0,43.56,High,Afternoon,False,Medium
1004,WALM031,Lewisville,Fashion accessories,36.0,1.0,2022-10-18,1900-01-01 19:24:00,Ewallet,7.0,0.48,19,Tuesday,October,36.0,17.28,Medium,Evening,False,Small
1005,WALM003,San Antonio,Home and lifestyle,50.0,3.0,2023-10-30,1900-01-01 19:04:00,Ewallet,7.0,0.36,19,Monday,October,150.0,54.0,Medium,Evening,False,Medium
1006,WALM068,Burleson,Fashion accessories,75.0,1.0,2021-06-17,1900-01-01 08:53:00,Ewallet,9.0,0.33,8,Thursday,June,75.0,24.75,High,Morning,False,Medium
1007,WALM005,Fort Worth,Home and lifestyle,39.0,3.0,2022-11-01,1900-01-01 08:42:00,Ewallet,5.0,0.48,8,Tuesday,November,117.0,56.16,Medium,Morning,False,Medium
1008,WALM052,Mansfield,Fashion accessories,56.0,2.0,2022-04-27,1900-01-01 20:48:00,Ewallet,6.0,0.57,20,Wednesday,April,112.0,63.839999999999996,High,Evening,False,Medium
1009,WALM006,El Paso,Home and lifestyle,33.0,2.0,2020-07-18,1900-01-01 21:42:00,Ewallet,5.0,0.48,21,Saturday,July,66.0,31.68,Medium,Evening,True,Medium
1010,WALM038,Sugar Land,Fashion accessories,32.0,3.0,2022-05-22,1900-01-01 12:43:00,Ewallet,4.0,0.48,12,Sunday,May,96.0,46.08,Medium,Morning,True,Medium
1011,WALM010,Laredo,Home and lifestyle,30.0,3.0,2021-10-03,1900-01-01 18:19:00,Ewallet,7.0,0.48,18,Sunday,October,90.0,43.199999999999996,Medium,Afternoon,True,Medium
1012,WALM018,Frisco,Fashion accessories,31.0,3.0,2020-12-24,1900-01-01 09:52:00,Ewallet,6.0,0.48,9,Thursday,December,93.0,44.64,Medium,Morning,False,Medium
